Algoritmo,Condição,Tamanho do vetor,Tempo de execução (microsec),Tempo de execução (sec),Comparações realizadas,Trocas realizadas
Selection Sort,aleatorio,10,0,0,45,6
Selection Sort,aleatorio,20,1,0,190,19
Selection Sort,aleatorio,30,2,0,435,25
Selection Sort,aleatorio,40,4,0,780,38
Selection Sort,aleatorio,50,5,0,1225,48
Selection Sort,aleatorio,60,6,0,1770,56
Selection Sort,aleatorio,70,8,0,2415,67
Selection Sort,aleatorio,80,10,0,3160,71
Selection Sort,aleatorio,90,12,0,4005,85
Selection Sort,aleatorio,100,16,0,4950,93
Selection Sort,aleatorio,110,16,0,5995,106
Selection Sort,aleatorio,120,19,0,7140,114
Selection Sort,aleatorio,130,23,0,8385,123
Selection Sort,aleatorio,140,25,0,9730,136
Selection Sort,aleatorio,150,29,0,11175,140
Selection Sort,aleatorio,160,36,0,12720,152
Selection Sort,aleatorio,170,36,0,14365,163
Selection Sort,aleatorio,180,40,0,16110,175
Selection Sort,aleatorio,190,52,0,17955,182
Selection Sort,aleatorio,200,49,0,19900,195
Selection Sort,aleatorio,210,53,0,21945,204
Selection Sort,aleatorio,220,71,0,24090,214
Selection Sort,aleatorio,230,62,0,26335,225
Selection Sort,aleatorio,240,67,0,28680,235
Selection Sort,aleatorio,250,74,0,31125,247
Selection Sort,aleatorio,260,79,0,33670,256
Selection Sort,aleatorio,270,101,0,36315,263
Selection Sort,aleatorio,280,96,0,39060,278
Selection Sort,aleatorio,290,97,0,41905,285
Selection Sort,aleatorio,300,103,0,44850,294
Selection Sort,aleatorio,310,110,0,47895,306
Selection Sort,aleatorio,320,116,0,51040,308
Selection Sort,aleatorio,330,123,0,54285,325
Selection Sort,aleatorio,340,132,0,57630,336
Selection Sort,aleatorio,350,139,0,61075,345
Selection Sort,aleatorio,360,175,0,64620,354
Selection Sort,aleatorio,370,180,0,68265,365
Selection Sort,aleatorio,380,162,0,72010,375
Selection Sort,aleatorio,390,171,0,75855,383
Selection Sort,aleatorio,400,179,0,79800,390
Selection Sort,aleatorio,410,196,0,83845,403
Selection Sort,aleatorio,420,196,0,87990,411
Selection Sort,aleatorio,430,206,0,92235,419
Selection Sort,aleatorio,440,215,0,96580,434
Selection Sort,aleatorio,450,223,0,101025,445
Selection Sort,aleatorio,460,235,0,105570,452
Selection Sort,aleatorio,470,247,0,110215,465
Selection Sort,aleatorio,480,256,0,114960,476
Selection Sort,aleatorio,490,278,0,119805,487
Selection Sort,aleatorio,500,273,0,124750,493
Selection Sort,aleatorio,510,284,0,129795,495
Selection Sort,aleatorio,520,297,0,134940,509
Selection Sort,aleatorio,530,309,0,140185,524
Selection Sort,aleatorio,540,319,0,145530,535
Selection Sort,aleatorio,550,329,0,150975,542
Selection Sort,aleatorio,560,340,0,156520,556
Selection Sort,aleatorio,570,358,0,162165,563
Selection Sort,aleatorio,580,365,0,167910,571
Selection Sort,aleatorio,590,378,0,173755,581
Selection Sort,aleatorio,600,403,0,179700,594
Selection Sort,aleatorio,610,401,0,185745,604
Selection Sort,aleatorio,620,416,0,191890,604
Selection Sort,aleatorio,630,433,0,198135,625
Selection Sort,aleatorio,640,441,0,204480,633
Selection Sort,aleatorio,650,479,0,210925,641
Selection Sort,aleatorio,660,468,0,217470,654
Selection Sort,aleatorio,670,482,0,224115,665
Selection Sort,aleatorio,680,496,0,230860,672
Selection Sort,aleatorio,690,526,0,237705,675
Selection Sort,aleatorio,700,524,0,244650,692
Selection Sort,aleatorio,710,538,0,251695,703
Selection Sort,aleatorio,720,581,0,258840,710
Selection Sort,aleatorio,730,677,0,266085,727
Selection Sort,aleatorio,740,585,0,273430,733
Selection Sort,aleatorio,750,715,0,280875,746
Selection Sort,aleatorio,760,621,0,288420,753
Selection Sort,aleatorio,770,634,0,296065,763
Selection Sort,aleatorio,780,662,0,303810,770
Selection Sort,aleatorio,790,663,0,311655,786
Selection Sort,aleatorio,800,688,0,319600,791
Selection Sort,aleatorio,810,698,0,327645,804
Selection Sort,aleatorio,820,841,0,335790,816
Selection Sort,aleatorio,830,766,0,344035,826
Selection Sort,aleatorio,840,749,0,352380,831
Selection Sort,aleatorio,850,764,0,360825,839
Selection Sort,aleatorio,860,783,0,369370,853
Selection Sort,aleatorio,870,800,0,378015,865
Selection Sort,aleatorio,880,820,0,386760,872
Selection Sort,aleatorio,890,837,0,395605,882
Selection Sort,aleatorio,900,869,0,404550,892
Selection Sort,aleatorio,910,874,0,413595,898
Selection Sort,aleatorio,920,893,0,422740,914
Selection Sort,aleatorio,930,954,0,431985,923
Selection Sort,aleatorio,940,987,0,441330,932
Selection Sort,aleatorio,950,950,0,450775,941
Selection Sort,aleatorio,960,970,0,460320,950
Selection Sort,aleatorio,970,995,0,469965,960
Selection Sort,aleatorio,980,1013,0,479710,973
Selection Sort,aleatorio,990,1327,0,489555,981
Selection Sort,aleatorio,1000,1052,0,499500,988
Selection Sort,aleatorio,1010,1072,0,509545,1005
Selection Sort,aleatorio,1020,1295,0,519690,1010
Selection Sort,aleatorio,1030,1113,0,529935,1020
Selection Sort,aleatorio,1040,1134,0,540280,1033
Selection Sort,aleatorio,1050,1162,0,550725,1041
Selection Sort,aleatorio,1060,1185,0,561270,1053
Selection Sort,aleatorio,1070,1237,0,571915,1060
Selection Sort,aleatorio,1080,1222,0,582660,1072
Selection Sort,aleatorio,1090,1243,0,593505,1082
Selection Sort,aleatorio,1100,1269,0,604450,1092
Selection Sort,aleatorio,1110,1292,0,615495,1102
Selection Sort,aleatorio,1120,1480,0,626640,1117
Selection Sort,aleatorio,1130,1337,0,637885,1122
Selection Sort,aleatorio,1140,1358,0,649230,1130
Selection Sort,aleatorio,1150,1405,0,660675,1145
Selection Sort,aleatorio,1160,1406,0,672220,1153
Selection Sort,aleatorio,1170,1589,0,683865,1163
Selection Sort,aleatorio,1180,1454,0,695610,1175
Selection Sort,aleatorio,1190,1479,0,707455,1178
Selection Sort,aleatorio,1200,1620,0,719400,1191
Selection Sort,aleatorio,1210,1525,0,731445,1200
Selection Sort,aleatorio,1220,1553,0,743590,1212
Selection Sort,aleatorio,1230,1577,0,755835,1222
Selection Sort,aleatorio,1240,1608,0,768180,1232
Selection Sort,aleatorio,1250,1736,0,780625,1239
Selection Sort,aleatorio,1260,1653,0,793170,1249
Selection Sort,aleatorio,1270,1680,0,805815,1258
Selection Sort,aleatorio,1280,1737,0,818560,1273
Selection Sort,aleatorio,1290,2050,0,831405,1284
Selection Sort,aleatorio,1300,1890,0,844350,1294
Selection Sort,aleatorio,1310,1790,0,857395,1302
Selection Sort,aleatorio,1320,1810,0,870540,1315
Selection Sort,aleatorio,1330,1841,0,883785,1325
Selection Sort,aleatorio,1340,1867,0,897130,1333
Selection Sort,aleatorio,1350,1920,0,910575,1340
Selection Sort,aleatorio,1360,1922,0,924120,1356
Selection Sort,aleatorio,1370,2191,0,937765,1364
Selection Sort,aleatorio,1380,1977,0,951510,1371
Selection Sort,aleatorio,1390,2067,0,965355,1382
Selection Sort,aleatorio,1400,2034,0,979300,1393
Selection Sort,aleatorio,1410,2106,0,993345,1406
Selection Sort,aleatorio,1420,2091,0,1007490,1414
Selection Sort,aleatorio,1430,2276,0,1021735,1422
Selection Sort,aleatorio,1440,2148,0,1036080,1432
Selection Sort,aleatorio,1450,2178,0,1050525,1438
Selection Sort,aleatorio,1460,2288,0,1065070,1451
Selection Sort,aleatorio,1470,2239,0,1079715,1462
Selection Sort,aleatorio,1480,2275,0,1094460,1475
Selection Sort,aleatorio,1490,2312,0,1109305,1482
Selection Sort,aleatorio,1500,2335,0,1124250,1495
Selection Sort,aleatorio,1510,2361,0,1139295,1499
Selection Sort,aleatorio,1520,2389,0,1154440,1517
Selection Sort,aleatorio,1530,2513,0,1169685,1524
Selection Sort,aleatorio,1540,2613,0,1185030,1527
Selection Sort,aleatorio,1550,2613,0,1200475,1543
Selection Sort,aleatorio,1560,2523,0,1216020,1556
Selection Sort,aleatorio,1570,2751,0,1231665,1561
Selection Sort,aleatorio,1580,2581,0,1247410,1571
Selection Sort,aleatorio,1590,2763,0,1263255,1582
Selection Sort,aleatorio,1600,2891,0,1279200,1596
Selection Sort,aleatorio,1610,2681,0,1295245,1599
Selection Sort,aleatorio,1620,2731,0,1311390,1613
Selection Sort,aleatorio,1630,2756,0,1327635,1621
Selection Sort,aleatorio,1640,3056,0,1343980,1631
Selection Sort,aleatorio,1650,2811,0,1360425,1641
Selection Sort,aleatorio,1660,3293,0,1376970,1653
Selection Sort,aleatorio,1670,2998,0,1393615,1666
Selection Sort,aleatorio,1680,2912,0,1410360,1672
Selection Sort,aleatorio,1690,2974,0,1427205,1686
Selection Sort,aleatorio,1700,3495,0,1444150,1697
Selection Sort,aleatorio,1710,3491,0,1461195,1701
Selection Sort,aleatorio,1720,3087,0,1478340,1712
Selection Sort,aleatorio,1730,3087,0,1495585,1721
Selection Sort,aleatorio,1740,3315,0,1512930,1732
Selection Sort,aleatorio,1750,3215,0,1530375,1739
Selection Sort,aleatorio,1760,3192,0,1547920,1747
Selection Sort,aleatorio,1770,3309,0,1565565,1763
Selection Sort,aleatorio,1780,3386,0,1583310,1772
Selection Sort,aleatorio,1790,3313,0,1601155,1782
Selection Sort,aleatorio,1800,3359,0,1619100,1789
Selection Sort,aleatorio,1810,3377,0,1637145,1799
Selection Sort,aleatorio,1820,3809,0,1655290,1810
Selection Sort,aleatorio,1830,3513,0,1673535,1822
Selection Sort,aleatorio,1840,3485,0,1691880,1827
Selection Sort,aleatorio,1850,3594,0,1710325,1838
Selection Sort,aleatorio,1860,3637,0,1728870,1852
Selection Sort,aleatorio,1870,3624,0,1747515,1863
Selection Sort,aleatorio,1880,3686,0,1766260,1876
Selection Sort,aleatorio,1890,3672,0,1785105,1883
Selection Sort,aleatorio,1900,3754,0,1804050,1887
Selection Sort,aleatorio,1910,3832,0,1823095,1901
Selection Sort,aleatorio,1920,3793,0,1842240,1911
Selection Sort,aleatorio,1930,3828,0,1861485,1915
Selection Sort,aleatorio,1940,4269,0,1880830,1928
Selection Sort,aleatorio,1950,4239,0,1900275,1945
Selection Sort,aleatorio,1960,3956,0,1919820,1954
Selection Sort,aleatorio,1970,4241,0,1939465,1963
Selection Sort,aleatorio,1980,4033,0,1959210,1973
Selection Sort,aleatorio,1990,4095,0,1979055,1982
Selection Sort,aleatorio,2000,4360,0,1999000,1993
Selection Sort,aleatorio,2010,4156,0,2019045,2000
Selection Sort,aleatorio,2020,4215,0,2039190,2012
Selection Sort,aleatorio,2030,4238,0,2059435,2024
Selection Sort,aleatorio,2040,4357,0,2079780,2029
Selection Sort,aleatorio,2050,4314,0,2100225,2041
Selection Sort,aleatorio,2060,4484,0,2120770,2057
Selection Sort,aleatorio,2070,4623,0,2141415,2062
Selection Sort,aleatorio,2080,5053,0,2162160,2074
Selection Sort,aleatorio,2090,5024,0,2183005,2080
Selection Sort,aleatorio,2100,4526,0,2203950,2095
Selection Sort,aleatorio,2110,4998,0,2224995,2104
Selection Sort,aleatorio,2120,4672,0,2246140,2111
Selection Sort,aleatorio,2130,4727,0,2267385,2120
Selection Sort,aleatorio,2140,4695,0,2288730,2131
Selection Sort,aleatorio,2150,4734,0,2310175,2141
Selection Sort,aleatorio,2160,4794,0,2331720,2151
Selection Sort,aleatorio,2170,4890,0,2353365,2159
Selection Sort,aleatorio,2180,4986,0,2375110,2167
Selection Sort,aleatorio,2190,4921,0,2396955,2179
Selection Sort,aleatorio,2200,5388,0,2418900,2193
Selection Sort,aleatorio,2210,5118,0,2440945,2208
Selection Sort,aleatorio,2220,5306,0,2463090,2213
Selection Sort,aleatorio,2230,5246,0,2485335,2220
Selection Sort,aleatorio,2240,5168,0,2507680,2231
Selection Sort,aleatorio,2250,5181,0,2530125,2238
Selection Sort,aleatorio,2260,5256,0,2552670,2252
Selection Sort,aleatorio,2270,5395,0,2575315,2254
Selection Sort,aleatorio,2280,5733,0,2598060,2274
Selection Sort,aleatorio,2290,5376,0,2620905,2283
Selection Sort,aleatorio,2300,5415,0,2643850,2294
Selection Sort,aleatorio,2310,5463,0,2666895,2301
Selection Sort,aleatorio,2320,5531,0,2690040,2312
Selection Sort,aleatorio,2330,5553,0,2713285,2325
Selection Sort,aleatorio,2340,5636,0,2736630,2327
Selection Sort,aleatorio,2350,6610,0,2760075,2342
Selection Sort,aleatorio,2360,6145,0,2783620,2351
Selection Sort,aleatorio,2370,5799,0,2807265,2361
Selection Sort,aleatorio,2380,5902,0,2831010,2371
Selection Sort,aleatorio,2390,5979,0,2854855,2375
Selection Sort,aleatorio,2400,6009,0,2878800,2395
Selection Sort,aleatorio,2410,6063,0,2902845,2398
Selection Sort,aleatorio,2420,6081,0,2926990,2412
Selection Sort,aleatorio,2430,6052,0,2951235,2424
Selection Sort,aleatorio,2440,6107,0,2975580,2432
Selection Sort,aleatorio,2450,6152,0,3000025,2444
Selection Sort,aleatorio,2460,6189,0,3024570,2451
Selection Sort,aleatorio,2470,6247,0,3049215,2462
Selection Sort,aleatorio,2480,6306,0,3073960,2467
Selection Sort,aleatorio,2490,6340,0,3098805,2483
Selection Sort,aleatorio,2500,6475,0,3123750,2490
Selection Sort,aleatorio,2510,6491,0,3148795,2497
Selection Sort,aleatorio,2520,6981,0,3173940,2512
Selection Sort,aleatorio,2530,6597,0,3199185,2523
Selection Sort,aleatorio,2540,6986,0,3224530,2535
Selection Sort,aleatorio,2550,7787,0,3249975,2540
Selection Sort,aleatorio,2560,7116,0,3275520,2551
Selection Sort,aleatorio,2570,6836,0,3301165,2562
Selection Sort,aleatorio,2580,8057,0,3326910,2571
Selection Sort,aleatorio,2590,6874,0,3352755,2579
Selection Sort,aleatorio,2600,6935,0,3378700,2593
Selection Sort,aleatorio,2610,7219,0,3404745,2602
Selection Sort,aleatorio,2620,7156,0,3430890,2610
Selection Sort,aleatorio,2630,7257,0,3457135,2620
Selection Sort,aleatorio,2640,7368,0,3483480,2631
Selection Sort,aleatorio,2650,7359,0,3509925,2641
Selection Sort,aleatorio,2660,7720,0,3536470,2652
Selection Sort,aleatorio,2670,7283,0,3563115,2662
Selection Sort,aleatorio,2680,7452,0,3589860,2673
Selection Sort,aleatorio,2690,8436,0,3616705,2682
Selection Sort,aleatorio,2700,7736,0,3643650,2691
Selection Sort,aleatorio,2710,7930,0,3670695,2697
Selection Sort,aleatorio,2720,7576,0,3697840,2708
Selection Sort,aleatorio,2730,7613,0,3725085,2718
Selection Sort,aleatorio,2740,8021,0,3752430,2734
Selection Sort,aleatorio,2750,7856,0,3779875,2741
Selection Sort,aleatorio,2760,7872,0,3807420,2750
Selection Sort,aleatorio,2770,7902,0,3835065,2763
Selection Sort,aleatorio,2780,7943,0,3862810,2770
Selection Sort,aleatorio,2790,7959,0,3890655,2781
Selection Sort,aleatorio,2800,8095,0,3918600,2792
Selection Sort,aleatorio,2810,8380,0,3946645,2801
Selection Sort,aleatorio,2820,8239,0,3974790,2808
Selection Sort,aleatorio,2830,8296,0,4003035,2823
Selection Sort,aleatorio,2840,8355,0,4031380,2828
Selection Sort,aleatorio,2850,8313,0,4059825,2843
Selection Sort,aleatorio,2860,8610,0,4088370,2849
Selection Sort,aleatorio,2870,8424,0,4117015,2858
Selection Sort,aleatorio,2880,8486,1,4145760,2871
Selection Sort,aleatorio,2890,8870,0,4174605,2881
Selection Sort,aleatorio,2900,9003,0,4203550,2891
Selection Sort,aleatorio,2910,8844,0,4232595,2901
Selection Sort,aleatorio,2920,8889,0,4261740,2915
Selection Sort,aleatorio,2930,9474,0,4290985,2918
Selection Sort,aleatorio,2940,8843,0,4320330,2934
Selection Sort,aleatorio,2950,9325,0,4349775,2945
Selection Sort,aleatorio,2960,9202,0,4379320,2951
Selection Sort,aleatorio,2970,9841,0,4408965,2959
Selection Sort,aleatorio,2980,9371,0,4438710,2970
Selection Sort,aleatorio,2990,9137,0,4468555,2984
Selection Sort,aleatorio,3000,9530,0,4498500,2990
Selection Sort,aleatorio,3010,9786,0,4528545,3002
Selection Sort,aleatorio,3020,9365,0,4558690,3011
Selection Sort,aleatorio,3030,9530,0,4588935,3020
Selection Sort,aleatorio,3040,9788,0,4619280,3027
Selection Sort,aleatorio,3050,9551,0,4649725,3040
Selection Sort,aleatorio,3060,9838,0,4680270,3054
Selection Sort,aleatorio,3070,9658,0,4710915,3062
Selection Sort,aleatorio,3080,9903,0,4741660,3071
Selection Sort,aleatorio,3090,10201,0,4772505,3078
Selection Sort,aleatorio,3100,9974,0,4803450,3095
Selection Sort,aleatorio,3110,10317,0,4834495,3104
Selection Sort,aleatorio,3120,9922,0,4865640,3114
Selection Sort,aleatorio,3130,10130,0,4896885,3122
Selection Sort,aleatorio,3140,10102,0,4928230,3132
Selection Sort,aleatorio,3150,10741,0,4959675,3143
Selection Sort,aleatorio,3160,10190,0,4991220,3152
Selection Sort,aleatorio,3170,11641,0,5022865,3161
Selection Sort,aleatorio,3180,10360,0,5054610,3174
Selection Sort,aleatorio,3190,10374,0,5086455,3183
Selection Sort,aleatorio,3200,10588,0,5118400,3193
Selection Sort,aleatorio,3210,10959,0,5150445,3202
Selection Sort,aleatorio,3220,11438,0,5182590,3212
Selection Sort,aleatorio,3230,11164,0,5214835,3218
Selection Sort,aleatorio,3240,11387,0,5247180,3227
Selection Sort,aleatorio,3250,11034,0,5279625,3242
Selection Sort,aleatorio,3260,11224,0,5312170,3255
Selection Sort,aleatorio,3270,11115,0,5344815,3261
Selection Sort,aleatorio,3280,11677,0,5377560,3269
Selection Sort,aleatorio,3290,11156,0,5410405,3280
Selection Sort,aleatorio,3300,11561,0,5443350,3289
Selection Sort,aleatorio,3310,11297,0,5476395,3300
Selection Sort,aleatorio,3320,11633,0,5509540,3310
Selection Sort,aleatorio,3330,11459,0,5542785,3318
Selection Sort,aleatorio,3340,11630,0,5576130,3330
Selection Sort,aleatorio,3350,11927,0,5609575,3342
Selection Sort,aleatorio,3360,11656,0,5643120,3350
Selection Sort,aleatorio,3370,11843,0,5676765,3362
Selection Sort,aleatorio,3380,12097,0,5710510,3373
Selection Sort,aleatorio,3390,11758,0,5744355,3382
Selection Sort,aleatorio,3400,12904,0,5778300,3391
Selection Sort,aleatorio,3410,12045,0,5812345,3401
Selection Sort,aleatorio,3420,11950,0,5846490,3410
Selection Sort,aleatorio,3430,12009,0,5880735,3414
Selection Sort,aleatorio,3440,12420,0,5915080,3432
Selection Sort,aleatorio,3450,12618,0,5949525,3437
Selection Sort,aleatorio,3460,12607,0,5984070,3448
Selection Sort,aleatorio,3470,12384,0,6018715,3459
Selection Sort,aleatorio,3480,13156,0,6053460,3469
Selection Sort,aleatorio,3490,12489,0,6088305,3481
Selection Sort,aleatorio,3500,12463,0,6123250,3494
Selection Sort,aleatorio,3510,12711,0,6158295,3505
Selection Sort,aleatorio,3520,12758,0,6193440,3514
Selection Sort,aleatorio,3530,12744,0,6228685,3525
Selection Sort,aleatorio,3540,13595,0,6264030,3532
Selection Sort,aleatorio,3550,14400,0,6299475,3542
Selection Sort,aleatorio,3560,12968,0,6335020,3552
Selection Sort,aleatorio,3570,13032,0,6370665,3564
Selection Sort,aleatorio,3580,13347,0,6406410,3571
Selection Sort,aleatorio,3590,14662,0,6442255,3575
Selection Sort,aleatorio,3600,14149,0,6478200,3591
Selection Sort,aleatorio,3610,13579,0,6514245,3603
Selection Sort,aleatorio,3620,13501,0,6550390,3608
Selection Sort,aleatorio,3630,13965,0,6586635,3617
Selection Sort,aleatorio,3640,13671,0,6622980,3637
Selection Sort,aleatorio,3650,13756,0,6659425,3646
Selection Sort,aleatorio,3660,14261,0,6695970,3650
Selection Sort,aleatorio,3670,13829,0,6732615,3660
Selection Sort,aleatorio,3680,14354,0,6769360,3669
Selection Sort,aleatorio,3690,13882,0,6806205,3678
Selection Sort,aleatorio,3700,14052,0,6843150,3686
Selection Sort,aleatorio,3710,14102,0,6880195,3699
Selection Sort,aleatorio,3720,15293,0,6917340,3711
Selection Sort,aleatorio,3730,15862,0,6954585,3723
Selection Sort,aleatorio,3740,14290,0,6991930,3729
Selection Sort,aleatorio,3750,14609,0,7029375,3737
Selection Sort,aleatorio,3760,14500,0,7066920,3754
Selection Sort,aleatorio,3770,15806,0,7104565,3764
Selection Sort,aleatorio,3780,14656,1,7142310,3772
Selection Sort,aleatorio,3790,14968,0,7180155,3783
Selection Sort,aleatorio,3800,14735,0,7218100,3789
Selection Sort,aleatorio,3810,15022,0,7256145,3800
Selection Sort,aleatorio,3820,14933,0,7294290,3810
Selection Sort,aleatorio,3830,15030,0,7332535,3817
Selection Sort,aleatorio,3840,15213,0,7370880,3833
Selection Sort,aleatorio,3850,15243,0,7409325,3842
Selection Sort,aleatorio,3860,15826,0,7447870,3850
Selection Sort,aleatorio,3870,15347,0,7486515,3862
Selection Sort,aleatorio,3880,15548,0,7525260,3872
Selection Sort,aleatorio,3890,15465,0,7564105,3877
Selection Sort,aleatorio,3900,15602,0,7603050,3887
Selection Sort,aleatorio,3910,15708,0,7642095,3905
Selection Sort,aleatorio,3920,15759,0,7681240,3911
Selection Sort,aleatorio,3930,15855,0,7720485,3913
Selection Sort,aleatorio,3940,16386,0,7759830,3929
Selection Sort,aleatorio,3950,16379,0,7799275,3939
Selection Sort,aleatorio,3960,16070,0,7838820,3950
Selection Sort,aleatorio,3970,16172,0,7878465,3961
Selection Sort,aleatorio,3980,16272,1,7918210,3972
Selection Sort,aleatorio,3990,16287,0,7958055,3984
Selection Sort,aleatorio,4000,16625,0,7998000,3992
Selection Sort,aleatorio,4010,16607,0,8038045,4001
Selection Sort,aleatorio,4020,16947,0,8078190,4005
Selection Sort,aleatorio,4030,16736,0,8118435,4023
Selection Sort,aleatorio,4040,16746,0,8158780,4032
Selection Sort,aleatorio,4050,17123,0,8199225,4034
Selection Sort,aleatorio,4060,17022,0,8239770,4050
Selection Sort,aleatorio,4070,17014,0,8280415,4059
Selection Sort,aleatorio,4080,16996,0,8321160,4070
Selection Sort,aleatorio,4090,17064,0,8362005,4083
Selection Sort,aleatorio,4100,17244,0,8402950,4092
Selection Sort,aleatorio,4110,17559,0,8443995,4101
Selection Sort,aleatorio,4120,17800,0,8485140,4113
Selection Sort,aleatorio,4130,19755,0,8526385,4116
Selection Sort,aleatorio,4140,17996,0,8567730,4128
Selection Sort,aleatorio,4150,17849,0,8609175,4138
Selection Sort,aleatorio,4160,18578,0,8650720,4150
Selection Sort,aleatorio,4170,18386,0,8692365,4164
Selection Sort,aleatorio,4180,17890,0,8734110,4170
Selection Sort,aleatorio,4190,18021,0,8775955,4182
Selection Sort,aleatorio,4200,18640,0,8817900,4191
Selection Sort,aleatorio,4210,20724,0,8859945,4199
Selection Sort,aleatorio,4220,18659,0,8902090,4214
Selection Sort,aleatorio,4230,19743,0,8944335,4216
Selection Sort,aleatorio,4240,18369,0,8986680,4227
Selection Sort,aleatorio,4250,20779,0,9029125,4238
Selection Sort,aleatorio,4260,18538,0,9071670,4249
Selection Sort,aleatorio,4270,18875,0,9114315,4261
Selection Sort,aleatorio,4280,18793,0,9157060,4270
Selection Sort,aleatorio,4290,18746,0,9199905,4279
Selection Sort,aleatorio,4300,19119,0,9242850,4287
Selection Sort,aleatorio,4310,19366,0,9285895,4303
Selection Sort,aleatorio,4320,19233,0,9329040,4308
Selection Sort,aleatorio,4330,19109,0,9372285,4323
Selection Sort,aleatorio,4340,19529,1,9415630,4332
Selection Sort,aleatorio,4350,19341,0,9459075,4342
Selection Sort,aleatorio,4360,19516,0,9502620,4351
Selection Sort,aleatorio,4370,19453,0,9546265,4363
Selection Sort,aleatorio,4380,20229,0,9590010,4373
Selection Sort,aleatorio,4390,20038,0,9633855,4380
Selection Sort,aleatorio,4400,20090,0,9677800,4394
Selection Sort,aleatorio,4410,19822,0,9721845,4403
Selection Sort,aleatorio,4420,20396,0,9765990,4412
Selection Sort,aleatorio,4430,20103,0,9810235,4419
Selection Sort,aleatorio,4440,20114,0,9854580,4432
Selection Sort,aleatorio,4450,20399,0,9899025,4440
Selection Sort,aleatorio,4460,20266,0,9943570,4450
Selection Sort,aleatorio,4470,20649,0,9988215,4465
Selection Sort,aleatorio,4480,20590,0,10032960,4467
Selection Sort,aleatorio,4490,22281,0,10077805,4478
Selection Sort,aleatorio,4500,20890,0,10122750,4489
Selection Sort,aleatorio,4510,20796,0,10167795,4501
Selection Sort,aleatorio,4520,21223,0,10212940,4513
Selection Sort,aleatorio,4530,21136,0,10258185,4525
Selection Sort,aleatorio,4540,22132,0,10303530,4531
Selection Sort,aleatorio,4550,21249,0,10348975,4540
Selection Sort,aleatorio,4560,21473,0,10394520,4552
Selection Sort,aleatorio,4570,21974,0,10440165,4562
Selection Sort,aleatorio,4580,21765,0,10485910,4574
Selection Sort,aleatorio,4590,21560,0,10531755,4584
Selection Sort,aleatorio,4600,21730,0,10577700,4594
Selection Sort,aleatorio,4610,21749,0,10623745,4598
Selection Sort,aleatorio,4620,22095,0,10669890,4608
Selection Sort,aleatorio,4630,22243,0,10716135,4623
Selection Sort,aleatorio,4640,22942,0,10762480,4629
Selection Sort,aleatorio,4650,22149,0,10808925,4634
Selection Sort,aleatorio,4660,22878,0,10855470,4654
Selection Sort,aleatorio,4670,22844,0,10902115,4662
Selection Sort,aleatorio,4680,23122,0,10948860,4671
Selection Sort,aleatorio,4690,22751,0,10995705,4677
Selection Sort,aleatorio,4700,24099,0,11042650,4695
Selection Sort,aleatorio,4710,22977,0,11089695,4701
Selection Sort,aleatorio,4720,22827,0,11136840,4711
Selection Sort,aleatorio,4730,23156,0,11184085,4719
Selection Sort,aleatorio,4740,24041,0,11231430,4732
Selection Sort,aleatorio,4750,23121,0,11278875,4743
Selection Sort,aleatorio,4760,23185,0,11326420,4745
Selection Sort,aleatorio,4770,23281,0,11374065,4761
Selection Sort,aleatorio,4780,23345,0,11421810,4775
Selection Sort,aleatorio,4790,23448,0,11469655,4780
Selection Sort,aleatorio,4800,23552,0,11517600,4790
Selection Sort,aleatorio,4810,23901,0,11565645,4803
Selection Sort,aleatorio,4820,24156,1,11613790,4809
Selection Sort,aleatorio,4830,24151,0,11662035,4817
Selection Sort,aleatorio,4840,24133,0,11710380,4836
Selection Sort,aleatorio,4850,24303,0,11758825,4844
Selection Sort,aleatorio,4860,24611,0,11807370,4854
Selection Sort,aleatorio,4870,24314,0,11856015,4859
Selection Sort,aleatorio,4880,25193,0,11904760,4873
Selection Sort,aleatorio,4890,24355,0,11953605,4881
Selection Sort,aleatorio,4900,24509,0,12002550,4892
Selection Sort,aleatorio,4910,24543,0,12051595,4901
Selection Sort,aleatorio,4920,24935,0,12100740,4913
Selection Sort,aleatorio,4930,24828,0,12149985,4922
Selection Sort,aleatorio,4940,25080,0,12199330,4932
Selection Sort,aleatorio,4950,25025,0,12248775,4939
Selection Sort,aleatorio,4960,25585,0,12298320,4954
Selection Sort,aleatorio,4970,27596,0,12347965,4961
Selection Sort,aleatorio,4980,25357,0,12397710,4971
Selection Sort,aleatorio,4990,25489,0,12447555,4984
Selection Sort,aleatorio,5000,25521,0,12497500,4989
Selection Sort,aleatorio,5010,25927,0,12547545,4999
Selection Sort,aleatorio,5020,26047,0,12597690,5014
Selection Sort,aleatorio,5030,25913,0,12647935,5021
Selection Sort,aleatorio,5040,26015,0,12698280,5033
Selection Sort,aleatorio,5050,26743,0,12748725,5040
Selection Sort,aleatorio,5060,26158,0,12799270,5050
Selection Sort,aleatorio,5070,26484,0,12849915,5066
Selection Sort,aleatorio,5080,26305,0,12900660,5074
Selection Sort,aleatorio,5090,28101,0,12951505,5080
Selection Sort,aleatorio,5100,26645,0,13002450,5093
Selection Sort,aleatorio,5110,27032,1,13053495,5103
Selection Sort,aleatorio,5120,26703,0,13104640,5109
Selection Sort,aleatorio,5130,27057,0,13155885,5121
